"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000107461",1.03330647117122,-0.964975819794679,2.57555417016619,-0.374667258399155,0.707907945408062,0.783566706764848
"ENSMUSG00000107464",299.278267511893,-2.12080932204031,0.282339363607492,-7.5115608923333,5.8426482974294e-14,5.76338024946243e-13
"ENSMUSG00000107476",17.4659927237097,3.5797798831526,1.34654754606125,2.65848754737529,0.00784922512496,0.0173618621969314
"ENSMUSG00000107481",3.17535736632526,2.0921103821105,1.59771490054837,1.30943911294339,0.190385649763827,0.277075411856724
"ENSMUSG00000107488",259.876015829854,-1.06708796230869,0.240093536772661,-4.44446767144378,8.8109755244453e-06,3.39296366079162e-05
"ENSMUSG00000107492",2.32654637518457,-2.23548112986898,1.68529855966421,-1.32646000143404,0.184687375601682,0.270215720521884
"ENSMUSG00000107496",0.705905451999525,-0.921495696641928,2.63138521970124,-0.35019414479593,0.726193000678683,0.798226028822314
"ENSMUSG00000107503",7.99012440171685,2.84159100642995,0.991963570273535,2.86461226156357,0.00417520131428228,0.00989188349810063
"ENSMUSG00000107504",3.21869885519256,-0.147917280579244,1.13535476928129,-0.130282872438965,0.896342630383143,0.927496372691938
"ENSMUSG00000107519",13.200893555652,-2.17147261668161,0.877994505572951,-2.47321891298691,0.0133902092650642,0.0279411473301456
"ENSMUSG00000107522",1501.36084864042,0.745611545021659,0.249277280017543,2.99109307101388,0.00277980755496717,0.00684575648559656
"ENSMUSG00000107528",41.7075975647653,1.39829092566672,0.395088037710742,3.53918821174348,0.000401359582126816,0.00116982034736062
"ENSMUSG00000107535",21.1899248731385,0.442727641455634,0.488058531776958,0.907119971540544,0.36434335788244,0.470002790758196
"ENSMUSG00000107546",1.21087727666424,1.19320954964632,2.2330318716561,0.534345060091502,0.593102822242232,0.686940069801146
"ENSMUSG00000107552",7.82874015794498,2.87269861133049,1.09305609552001,2.62813466125344,0.00858545216082084,0.0188382904321193
"ENSMUSG00000107557",73.5942105070631,2.24607676139997,0.328331399527164,6.84088321931617,7.87063997160371e-12,6.21051310568479e-11
"ENSMUSG00000107561",18.6587360971322,0.206958798566116,0.532458457342562,0.388685343827616,0.697508925467682,0.775308137423804
"ENSMUSG00000107563",4.50363234879686,0.000774915753817101,1.08748862993236,0.000712573660531326,0.999431448525942,0.999805627278666
"ENSMUSG00000107574",2.44923585368544,3.03022805921088,1.62930010662366,1.85983419929329,0.0629089871932649,0.107950751404289
"ENSMUSG00000107577",27.8300476914846,0.198015438501205,0.453037884141264,0.43708362022868,0.66205070581942,0.746570789596746
"ENSMUSG00000107580",2.56156680600493,2.4708576284737,1.52357551996707,1.62174936266178,0.104857024722532,0.16752046042368
"ENSMUSG00000107581",11.4076469576099,-5.51483877327326,1.03090597871632,-5.34950702307527,8.81941386850185e-08,4.43794234588267e-07
"ENSMUSG00000107582",4213.03228135866,0.76849139865226,0.227032912721637,3.38493388222747,0.000711954013913789,0.00197774256028865
"ENSMUSG00000107583",4.00078808832606,-0.10348358190704,1.5110170397949,-0.0684860456114295,0.945398727982936,0.962050995399565
"ENSMUSG00000107586",1.42968789036618,0.409903761538578,2.7795680243349,0.147470311195805,0.882760811732171,0.91779645484372
"ENSMUSG00000107593",6.17113652199415,0.671282260579289,0.90966047779819,0.737948143250228,0.460545961837957,0.566141266332059
"ENSMUSG00000107596",6.39593310992243,0.0532833587880299,0.670674271876082,0.0794474471772712,0.936676730489283,0.955839487645923
"ENSMUSG00000107608",13.4869774455939,-0.255073947095043,0.527793413117744,-0.48328368781317,0.628894320707268,0.718083702763665
"ENSMUSG00000107614",54.9377057558257,0.581173135324342,0.379220214428006,1.53254787907588,0.125387292015936,0.194872673704569
"ENSMUSG00000107616",34.2509030528834,0.361453884989577,0.456004860055978,0.792653580370188,0.427979682365562,0.534156226440489
"ENSMUSG00000107622",4.29166047754355,1.19981550967667,1.35976692245589,0.882368507324526,0.377577560380372,0.48347025891484
"ENSMUSG00000107638",4.3556646549072,-1.41645864525995,1.17631239802533,-1.20415176073784,0.228530926967753,0.321873696703082
"ENSMUSG00000107640",6.23196682601883,0.0562482021815139,0.936029328529665,0.0600923501722642,0.952082082632331,0.967056621446838
"ENSMUSG00000107648",2.54179782534825,3.06741106750748,1.54301767816417,1.98792995758608,0.0468194369850453,0.0836449882985648
"ENSMUSG00000107653",6.7787277283246,1.11671346533429,0.825179531919707,1.3532975820866,0.175960581342609,0.259134232640689
"ENSMUSG00000107656",4.64838218865823,0.629898698655319,1.12775737894944,0.558540968485704,0.576475037127428,0.672043466954086
"ENSMUSG00000107659",64.0240886200485,-0.846631256734671,0.382209021751013,-2.21510013776232,0.0267531919931691,0.0514184707827712
"ENSMUSG00000107662",1.78997455347176,3.8459350993331,1.85935483062734,2.06842450724454,0.0386001226806605,0.0707707541317264
"ENSMUSG00000107667",77.8713701348394,-0.640551312231473,0.247389733217974,-2.5892396741747,0.00961881205392461,0.020844660022779
"ENSMUSG00000107685",3.17906627821878,3.92827391614353,1.24001641565211,3.16792089730336,0.00153533288844028,0.00399164142827773
"ENSMUSG00000107693",2.50070616531115,5.1003634300072,1.4079153878103,3.62263490701645,0.000291617282824564,0.000872810282506005
"ENSMUSG00000107698",10.4571677734679,7.16110924164015,1.14725762160285,6.24193651608541,4.32186371606222e-10,2.84784706518329e-09
"ENSMUSG00000107699",36.673099853759,0.176542021391216,0.408498365273348,0.432173140455732,0.66561557931601,0.749641655609011
"ENSMUSG00000107702",20.1364822006735,-1.1384426641217,0.548358175666698,-2.07609317165294,0.0378853345929994,0.0696394283480914
"ENSMUSG00000107704",1.54442091844943,0.843841571221025,1.95369414708817,0.431921021250283,0.665798815935136,0.749808518488461
