,gene_id,log2FC_rM,padj_rM,log2FC_pA,padj_pA,rM_minus_pA
6734,ENSMUSG00000031546,0.0887265642995246,0.714746956923722,-0.9900842810486751,0.000794448033488904,1.0788108453481997
6735,ENSMUSG00000031548,2.62376648835648,0.0321726962720356,-0.23030992185682603,0.91723849278285,2.854076410213306
6736,ENSMUSG00000031549,-1.00529640787698,0.0636719653409154,-0.843390902469333,0.476774549388329,-0.16190550540764692
6737,ENSMUSG00000031555,0.366772286469598,0.185107654257717,-0.341187700551444,0.34292137781796195,0.707959987021042
6738,ENSMUSG00000031556,0.42234058288021104,0.206766657684967,-0.40267954600945294,0.29382978628527195,0.8250201288896639
6739,ENSMUSG00000031557,-0.514050642710162,0.0714960675456634,-1.6146355223961002,4.849718400826171e-06,1.1005848796859383
6740,ENSMUSG00000031558,2.40690908281742,3.1867738101609195e-05,0.310718875434781,0.774240915703353,2.096190207382639
6741,ENSMUSG00000031559,2.99534809914604,1.38179277872954e-22,1.8335897899080902,2.72066416107526e-07,1.16175830923795
6742,ENSMUSG00000031561,-0.0516283219509672,0.8794034840071179,-0.8080681544290401,0.161927230974919,0.7564398324780729
6743,ENSMUSG00000031562,-0.21136370446703198,0.31922476039212394,-0.858075073825378,0.00111300388091145,0.6467113693583459
6744,ENSMUSG00000031563,0.18725756295740303,0.43855303025177794,-0.834791015466407,9.05698969425282e-06,1.02204857842381
6745,ENSMUSG00000031565,0.573546593196824,0.0365714519057317,-0.5930445665356011,0.20295089040921302,1.166591159732425
6746,ENSMUSG00000031568,1.85579751121806,4.59934147830303e-17,0.822538042942055,0.012162399608453,1.033259468276005
6747,ENSMUSG00000031570,0.0351956234128031,0.893562587527484,-0.8725801085384729,0.000184159684857606,0.907775731951276
6748,ENSMUSG00000031574,0.519790957934356,0.4628790632261379,-0.11027781207625,0.9225498258411651,0.630068770010606
6749,ENSMUSG00000031575,0.288789792895698,0.182447251818163,-0.25391019817899696,0.31747252902342604,0.542699991074695
6750,ENSMUSG00000031577,0.3488269440125611,0.464810955053745,-0.34313010542821304,0.6444432252019019,0.6919570494407741
6751,ENSMUSG00000031578,3.31812417134347,3.5364405510991703e-13,1.8481539606289898,0.000780856242074174,1.4699702107144803
6752,ENSMUSG00000031583,0.6891431473442919,0.00176261235961847,-0.24072163444447897,0.3968524806038479,0.9298647817887709
6753,ENSMUSG00000031584,1.12926755872643,9.723963874305341e-05,0.7312235420379929,0.23010053500663,0.39804401668843714
6754,ENSMUSG00000031585,0.142901329528444,0.5975479709749589,-0.5702231252744521,0.0356824669652208,0.7131244548028961
6755,ENSMUSG00000031586,0.50514369456999,0.0114198156081287,-0.554697028371699,0.0273606391789775,1.059840722941689
6756,ENSMUSG00000031590,-0.38022190334022404,0.144866560653774,-1.06292765812342,0.000160707058156525,0.6827057547831958
6757,ENSMUSG00000031591,-0.662166321757781,0.0514009128443389,-1.0805334258680999,0.12379660952722099,0.41836710411031885
6758,ENSMUSG00000031592,0.588207938828834,0.0647776776598159,-0.550687671896834,0.0801694747543971,1.138895610725668
6759,ENSMUSG00000031594,2.84946447642559,3.26183061438767e-08,1.73250037346544,0.00794539264813662,1.1169641029601498
6760,ENSMUSG00000031595,0.42544054939248205,0.446213839928177,-0.318810980759214,0.818549326987364,0.7442515301516961
6761,ENSMUSG00000031596,0.19959070004225102,0.492288456194757,-0.298052999144888,0.45965986849543394,0.497643699187139
6762,ENSMUSG00000031600,1.28265260213548,1.7211724899352698e-07,-0.436713552971818,0.10589004419886999,1.719366155107298
6763,ENSMUSG00000031601,-0.273905974429427,0.17073401759194198,-0.753714737502702,0.00203998553804782,0.479808763073275
6764,ENSMUSG00000031603,6.92310736448656,9.024000914914741e-11,1.9335553187910102,0.36308188464601293,4.98955204569555
6765,ENSMUSG00000031604,0.5445326473478029,0.0221694376644163,-0.258582351693915,0.44115400974633395,0.8031149990417179
6766,ENSMUSG00000031605,0.492409629922641,0.0254119337319583,-0.753235257531229,0.00406501677403692,1.24564488745387
6767,ENSMUSG00000031608,6.02550117299711,6.134673285781701e-08,0.0143244287271009,0.9931606766669409,6.011176744270009
6768,ENSMUSG00000031609,0.405187768662859,0.05411926936858799,-0.34812086630160494,0.39604995995194703,0.753308634964464
6769,ENSMUSG00000031613,2.25140063668344,0.00231490512842424,0.659807995262884,0.498897591442385,1.5915926414205561
6770,ENSMUSG00000031616,1.90111543573063,0.28011717332541497,1.5227718236517098,,0.3783436120789201
6771,ENSMUSG00000031617,0.6726817503916921,0.0024636476778691803,-0.513550742160884,0.268990304108273,1.186232492552576
6772,ENSMUSG00000031621,2.81784628274705,6.88537526474383e-20,-0.543738638196335,0.733543349939615,3.3615849209433852
6773,ENSMUSG00000031622,0.511615716076188,0.0477298549601305,-0.512419696237074,0.11276371985291099,1.024035412313262
6774,ENSMUSG00000031626,0.5138367144159529,0.0259926881826438,-0.301128088711695,0.300175429212226,0.814964803127648
6775,ENSMUSG00000031627,0.593921622080364,0.8079218374214749,-0.30578556862501,,0.899707190705374
6776,ENSMUSG00000031628,1.51424944399741,5.49649280801793e-10,0.5986747837037061,0.179155171512144,0.9155746602937038
6777,ENSMUSG00000031629,0.5387692840044489,0.00266132088575803,-0.444367549288581,0.280994871672331,0.9831368332930299
6778,ENSMUSG00000031631,-0.021105955653328998,0.93430687983991,-1.05281952928015,4.4549630313938395e-08,1.031713573626821
6779,ENSMUSG00000031633,0.14100732024172,0.639752797199198,-0.15617111121814,0.63999216477887,0.29717843145986
6780,ENSMUSG00000031634,-0.246178427823976,0.25040939935714396,-0.587401089925891,0.15364003301992699,0.341222662101915
6781,ENSMUSG00000031635,2.54460240841192,0.0461064674739111,3.79151137513071,0.0381284068964708,-1.2469089667187898
6782,ENSMUSG00000031636,2.5443801135795,1.6920923067206299e-12,1.01963609059935,0.158685281604905,1.5247440229801499
6783,ENSMUSG00000031637,-1.0245277549902199,0.000449496015362068,-1.50311445200257,0.0010122935916639301,0.47858669701235024
6784,ENSMUSG00000031639,0.46479907065809795,0.12438101003884901,-0.487897403088439,0.358844006196057,0.9526964737465369
6785,ENSMUSG00000031641,0.904684075343232,0.00133303971601985,-0.349599220400667,0.6273007728836371,1.254283295743899
6786,ENSMUSG00000031642,1.12651101915071,3.19490247081586e-10,0.0123557874252589,0.96604341888949,1.114155231725451
6787,ENSMUSG00000031644,0.22103599410735297,0.32647612359901396,-0.742863024896153,0.000182452147097468,0.9638990190035059
6788,ENSMUSG00000031647,2.50015432588609,1.2097360098955e-23,1.36505435681289,0.00048677953149278496,1.1350999690732
6789,ENSMUSG00000031651,3.2297920503432103,0.28382313435448603,0.9742960180328009,0.423195304795146,2.2554960323104094
6790,ENSMUSG00000031652,0.505423861119584,0.0350627083689956,-1.1400105967421101,3.2531266882193e-09,1.6454344578616942
6791,ENSMUSG00000031654,1.0097621653865,0.00171033226009505,0.12994773885843,0.8830960797405359,0.8798144265280701
6792,ENSMUSG00000031657,1.72107898128229,3.3217588431312702e-12,-0.7862876501247809,0.17573645006841498,2.507366631407071
6793,ENSMUSG00000031660,0.008924876641803341,0.9733925296039541,-0.725702469192643,0.00624470735922788,0.7346273458344463
6794,ENSMUSG00000031661,-0.35809002095753206,0.06397706057929299,-1.12084325334184,1.3361598551756402e-05,0.7627532323843079
6795,ENSMUSG00000031662,2.03092986616088,0.000416797890308681,0.861858832521091,0.43954703673268697,1.169071033639789
6796,ENSMUSG00000031666,1.5132368566075,9.19191909163725e-05,-0.0509715299276793,0.9315069338856341,1.5642083865351795
6797,ENSMUSG00000031667,1.036024376514,7.594928268026859e-07,-0.18441851560354103,0.596376121307165,1.220442892117541
6798,ENSMUSG00000031668,2.8652330992039197,3.503438307235071e-17,0.568598547183988,0.218792857589131,2.2966345520199316
6799,ENSMUSG00000031669,0.7717015907556941,0.00045402051795068204,-0.676718640849718,0.064328429759187,1.4484202316054122
6800,ENSMUSG00000031671,0.0517060551839184,0.868146064420914,-1.0725964634932699,0.0033857848781521397,1.1243025186771882
6801,ENSMUSG00000031672,-0.304216112630783,0.330766555063426,-0.362637315644949,0.16397136582439403,0.05842120301416598
6802,ENSMUSG00000031673,3.7460301835784797,0.0009518787857043051,3.26779213387526,,0.4782380497032199
6803,ENSMUSG00000031681,0.907555938071286,7.64974666956702e-06,-0.0279953487553516,0.9444785781514041,0.9355512868266376
6804,ENSMUSG00000031683,0.606846384613475,0.00911421393760893,-0.238719227737781,0.597917260502457,0.8455656123512559
6805,ENSMUSG00000031684,0.929795693120312,3.19985666659575e-05,-0.440454859660442,0.17593815483125,1.370250552780754
6806,ENSMUSG00000031691,1.4994547519336399,3.2353816359386e-12,0.32438160446569503,0.271115050860623,1.1750731474679448
6807,ENSMUSG00000031696,0.6942363111102191,0.0009994126972601301,-0.401887718014531,0.0974378954407596,1.09612402912475
6808,ENSMUSG00000031697,0.145500171213293,0.44083130448081703,-0.573594176172866,0.0560462113763638,0.7190943473861591
6809,ENSMUSG00000031698,0.42139816281396797,0.6604428216366359,-0.911272626133405,0.566148876306213,1.332670788947373
6810,ENSMUSG00000031700,0.513533017129803,0.0325102854557622,-0.6841336220557099,0.0342675327180819,1.1976666391855129
6811,ENSMUSG00000031701,-0.0779456833510823,0.7461139825813229,-0.7291391093383158,0.000510911886082289,0.6511934259872335
6812,ENSMUSG00000031703,0.582360214981299,0.0132810293538185,-0.701746157837224,0.0767476009968578,1.2841063728185231
6813,ENSMUSG00000031706,0.8204138091414829,0.000384607373487507,-0.540959976162806,0.267368948412738,1.3613737853042889
6814,ENSMUSG00000031708,-0.00335403019919392,0.989119593774621,-0.640507291683271,0.142755619952583,0.6371532614840771
6815,ENSMUSG00000031709,5.08322812868187,6.5672098347766e-09,1.11739291079788,0.585560908732597,3.9658352178839897
6816,ENSMUSG00000031711,1.2961544186993899,1.2900017935776699e-09,-0.254184921986652,0.325613305152239,1.5503393406860417
6817,ENSMUSG00000031714,4.80555800382888,1.7053674747815695e-47,2.7251411296209103,3.0985848189863e-05,2.0804168742079696
6818,ENSMUSG00000031715,-0.132355163955827,0.5656113501599829,-0.8159143512539581,0.00508994034304439,0.683559187298131
6819,ENSMUSG00000031722,-1.72289216949857,0.000750712055751009,-1.85373110471529,0.0218562304070617,0.13083893521672008
6820,ENSMUSG00000031723,-0.446522514184904,0.0603529919278117,-1.3617952632051,1.2602952365056e-07,0.915272749020196
6821,ENSMUSG00000031727,-0.821757677456791,0.0188819800676307,-1.4317802468801,0.0931730356535808,0.610022569423309
6822,ENSMUSG00000031728,-0.0689797810560507,0.78759525179756,-0.665060814018964,0.0443785240850212,0.5960810329629133
6823,ENSMUSG00000031729,1.93774181452642,1.1398434437526697e-15,0.06290834422074,0.8479104167871291,1.87483347030568
6824,ENSMUSG00000031730,-0.11924409252091302,0.761858093702882,-0.9717530267599571,0.000579115655541362,0.8525089342390441
6825,ENSMUSG00000031731,0.827290362089706,0.00010808300894548499,-0.137361085763132,0.6632881831621911,0.964651447852838
6826,ENSMUSG00000031732,1.71778262272313,1.13890073102279e-11,-0.43982298386206703,0.0758683982150356,2.157605606585197
6827,ENSMUSG00000031736,1.97227681525698,0.000405734861082472,0.63984930270285,0.39780191319047203,1.33242751255413
6828,ENSMUSG00000031737,0.619104261185794,0.0284843910942557,-0.12544969708026898,0.896056637217579,0.744553958266063
6829,ENSMUSG00000031740,-0.398635241036399,0.243912220240416,-0.8333831683317471,0.0224845666625972,0.43474792729534806
6830,ENSMUSG00000031748,3.23035841464671,7.944564788546021e-11,-0.0358119785884741,0.983612121812152,3.266170393235184
6831,ENSMUSG00000031749,1.1818615169698798,0.0399380020932092,0.537239081648513,0.37652594066827794,0.6446224353213669
6832,ENSMUSG00000031750,1.05263955716761,0.00025052467112346,-0.6221056483071259,0.10770026839290302,1.6747452054747358
6833,ENSMUSG00000031751,0.294438041049794,0.206079503551814,-0.43515979463786497,0.265719209477572,0.7295978356876589
6834,ENSMUSG00000031753,-0.0405928374308987,0.873172113780004,-1.03318351256695,0.000258924039394915,0.9925906751360513
6835,ENSMUSG00000031754,2.47280287748753,3.77591927094379e-09,0.686582326991809,0.15999514317263097,1.786220550495721
6836,ENSMUSG00000031755,0.168721850346,0.521426223483625,-0.608492398073785,0.302422954981912,0.777214248419785
6837,ENSMUSG00000031756,0.0760102245248961,0.708003731411131,-0.776858617228472,0.0035251106665212203,0.8528688417533682
6838,ENSMUSG00000031757,2.60990739346827,0.0005833530208371401,1.6323886231335198,1.2724680880079598e-07,0.9775187703347503
6839,ENSMUSG00000031758,2.5889118867564505,7.35649936151025e-18,1.92951111819913,7.55879808708717e-08,0.6594007685573204
6840,ENSMUSG00000031762,0.765511047961366,0.548381295349452,2.9225394645803,0.0746715500488563,-2.157028416618934
6841,ENSMUSG00000031765,3.9191523992363595,0.000145144919216564,-0.4171395263902129,0.6499004712113721,4.336291925626572
6842,ENSMUSG00000031767,-0.389620908261808,0.0563338064524815,-1.47462458649225,0.000155800111999447,1.085003678230442
6843,ENSMUSG00000031770,7.040819330178349,2.22533079008367e-16,1.69894610842765,0.131310316976697,5.341873221750698
6844,ENSMUSG00000031772,0.0310722012891606,0.9643431632515591,-0.385037667605021,0.7836138795167309,0.4161098688941816
6845,ENSMUSG00000031774,-0.0549802237577885,0.796831713374356,-0.8294502357107579,0.00315218821902328,0.7744700119529694
6846,ENSMUSG00000031775,3.53055578823197,0.00103436627473135,1.15126900611996,,2.3792867821120103
6847,ENSMUSG00000031776,3.0339381212567997,4.5294733832747896e-27,0.6101474386540029,0.159545089573853,2.423790682602797
6848,ENSMUSG00000031781,-0.224997417276685,0.34586387359759196,-0.94505667131278,0.00171539089191785,0.720059254036095
6849,ENSMUSG00000031782,0.8014721400096569,0.00103053385062849,-1.0005209344094201,0.0024794878775005803,1.801993074419077
6850,ENSMUSG00000031783,-0.377696912191125,0.0767276166920119,-1.0044364837398299,9.09375794058427e-05,0.6267395715487049
6851,ENSMUSG00000031785,0.166905677525179,0.502868408019741,-0.8698207743682399,0.004719223938150821,1.036726451893419
6852,ENSMUSG00000031786,-0.51279026318638,0.453321456418579,-1.00901088800947,0.38900825834565506,0.49622062482308993
6853,ENSMUSG00000031787,0.392729263437486,0.205326512027038,-0.65510575584689,0.22738433891583604,1.047835019284376
6854,ENSMUSG00000031788,-0.0368681834280254,0.9040356259118628,-1.0219720942553598,0.00707559305353745,0.9851039108273344
6855,ENSMUSG00000031789,1.4331465807138797,0.0600907869366537,-1.26155854693444,0.11783250126056401,2.6947051276483194
6856,ENSMUSG00000031790,4.35106254487711,8.753141160860749e-08,1.7695742231536,0.0972680289126602,2.5814883217235103
6857,ENSMUSG00000031791,0.0365781675851432,0.907747097905121,-0.605805843999343,0.270870629183749,0.6423840115844862
6858,ENSMUSG00000031792,0.27766570300743,0.48866448435519705,-1.01506415250773,0.0701990773974891,1.29272985551516
6859,ENSMUSG00000031796,0.557286712149224,0.0122891449908416,-0.554729394918603,0.0498153337786558,1.112016107067827
6860,ENSMUSG00000031799,1.38095847158998,0.000306985108083467,2.09890704632804,5.88438659739561e-07,-0.7179485747380601
6861,ENSMUSG00000031807,-0.15090010015148,0.7713274422919459,-0.6716570696219448,0.458211262971469,0.5207569694704648
6862,ENSMUSG00000031808,3.51140013930564,3.67268159654731e-17,1.62266808217336,0.0234058889204629,1.88873205713228
6863,ENSMUSG00000031809,0.096205642787173,0.870711405573627,-0.5295814195219289,0.19090904681926002,0.625787062309102
6864,ENSMUSG00000031812,0.113988455172129,0.7526149234731591,-0.608226185458197,0.0855796426442516,0.7222146406303259
6865,ENSMUSG00000031813,0.25292050382485104,0.471791874620385,-0.84809843403163,0.15763015483388002,1.101018937856481
6866,ENSMUSG00000031816,2.04393822320468,0.00150361921711449,0.6521079107734089,0.49751469591960995,1.391830312431271
6867,ENSMUSG00000031818,-1.02845215048288,1.55550739193532e-06,-0.826862532706217,0.123325276354529,-0.20158961777666307
6868,ENSMUSG00000031819,0.6285324991585101,0.00715343211822742,-0.763748396380679,0.0112989345308803,1.392280895539189
6869,ENSMUSG00000031820,0.23468221067831502,0.29682646682071,-0.6319048432411021,0.0732968672014174,0.8665870539194171
6870,ENSMUSG00000031821,0.715727978410391,0.0049066324533503895,-0.49017564304369704,0.171888664242923,1.2059036214540881
6871,ENSMUSG00000031822,0.308089019067953,0.24617348166773104,-0.637293727998344,0.0490975877497106,0.945382747066297
6872,ENSMUSG00000031823,0.34541823658657,0.211026487727399,-0.9049364118190241,0.0278840168997293,1.250354648405594
6873,ENSMUSG00000031824,1.6081508601809902,5.25850017497145e-20,-0.21429434427868102,0.620364267882583,1.8224452044596713
6874,ENSMUSG00000031825,-1.51496851573956,0.0547321874266206,-0.637273369724588,0.47896481279989006,-0.877695146014972
6875,ENSMUSG00000031826,0.10688780647602301,0.63689494953074,-1.05179411377828,5.94068500086374e-06,1.158681920254303
6876,ENSMUSG00000031827,0.0435060398779601,0.8976600762883571,-0.42626312170409003,0.454257077362385,0.4697691615820501
6877,ENSMUSG00000031828,0.8687716576671941,0.0130996087631869,-0.6653583333765021,0.482582323551262,1.534129991043696
6878,ENSMUSG00000031831,1.4887836599100899,0.0621191688101201,0.6996463538880641,0.7832745322350021,0.7891373060220258
6879,ENSMUSG00000031832,2.4190931580690695,3.88265436656825e-07,-0.6673311707084921,0.4833692619128329,3.0864243287775617
6880,ENSMUSG00000031833,1.47483227502743,3.1169711634390995e-05,-0.7918532285334821,0.337199045795073,2.266685503560912
6881,ENSMUSG00000031834,1.5785896207793302,6.43259092005287e-08,-0.487552789556354,0.6137757827995121,2.0661424103356842
6882,ENSMUSG00000031835,0.5966401719007071,0.0356710919014373,-0.466303099025779,0.17948261920585898,1.062943270926486
6883,ENSMUSG00000031837,0.47089863979160396,0.0379054492512219,-0.303132657434028,0.5251826755469879,0.774031297225632
6884,ENSMUSG00000031838,1.0764822336351199,0.04203879741197,0.7788693861831121,0.303297214241575,0.2976128474520078
6885,ENSMUSG00000031839,0.5484448762242079,0.014605374673991001,-0.36236100714802205,0.19905053354878102,0.9108058833722299
6886,ENSMUSG00000031840,1.84758282563648,2.2178670159855e-08,0.45497648621587394,0.367135937242149,1.392606339420606
6887,ENSMUSG00000031841,0.15666633360771698,0.8219736222348879,-1.57422641064901,0.026765094400868997,1.730892744256727
6888,ENSMUSG00000031843,0.00643119309357064,0.979088544953942,-0.467429783376116,0.0730019097587032,0.47386097646968667
6889,ENSMUSG00000031844,0.432545986711133,0.8266659255585308,-0.654242580381235,0.6994875982331279,1.086788567092368
6890,ENSMUSG00000031845,5.39109671801038,3.7545549953688595e-99,2.15667536935058,3.09295783380117e-06,3.2344213486598004
6891,ENSMUSG00000031847,1.05187902186046,1.78246827650269e-10,-0.18911065636466298,0.6605782416942559,1.2409896782251228
6892,ENSMUSG00000031848,-0.45616636314233505,0.36386578091570504,-0.8906868500248991,0.0767476009968578,0.43452048688256406
6893,ENSMUSG00000031849,0.118337056053159,0.851925702233977,-1.49691279767405,0.0571760242514861,1.6152498537272089
6894,ENSMUSG00000031851,0.6914084087384,0.0060173003672553,-0.49438738679886995,0.26308458509945604,1.18579579553727
6895,ENSMUSG00000031853,0.19865549400797103,0.6655293778249219,-0.47931318834759706,0.642541893611439,0.6779686823555681
6896,ENSMUSG00000031858,1.63263557332553,2.22239222230299e-14,-0.21549472811670103,0.49993270949553703,1.848130301442231
6897,ENSMUSG00000031860,0.342800594200977,0.49317757141314394,-0.332386861019524,0.640283540152913,0.675187455220501
6898,ENSMUSG00000031861,4.05368366506894,3.6301753164023894e-34,1.1478135478995,0.118978235385134,2.9058701171694397
6899,ENSMUSG00000031862,-0.3185663807478689,0.202254076691797,-1.20755689467306,0.000701758259105924,0.888990513925191
6900,ENSMUSG00000031864,0.758901775103128,1.81935370814317e-05,-0.536453046814665,0.0778734176570604,1.295354821917793
6901,ENSMUSG00000031865,1.01024512278008,3.560435783865e-05,-0.37349054156240596,0.403083503527369,1.3837356643424858
6902,ENSMUSG00000031875,2.1447179814968003,0.000431758863109553,-1.15288687828246,0.43090016865489095,3.29760485977926
6903,ENSMUSG00000031878,0.0500132693201477,0.8506739268273771,-0.6284087173393621,0.00691645644524039,0.6784219866595098
6904,ENSMUSG00000031879,0.559810135507509,0.0098251280969164,-0.177679514585893,0.538722848633718,0.7374896500934021
6905,ENSMUSG00000031885,2.9185846061774505,6.2553652149019195e-53,1.87239498989506,7.18848389044655e-07,1.0461896162823905
6906,ENSMUSG00000031887,1.38979053340341,0.000523648193669702,-1.13404139108652,0.109402425467198,2.52383192448993
6907,ENSMUSG00000031889,0.7887733960512691,0.000204802366713851,-0.6100305170774589,0.0459940490215678,1.398803913128728
6908,ENSMUSG00000031891,1.87477960241176,0.22027947545236104,-1.0003529086815,,2.87513251109326
6909,ENSMUSG00000031897,0.9975939530813359,0.415065814908639,-0.157241130208787,0.8939476370420342,1.1548350832901229
6910,ENSMUSG00000031898,0.24496542403577998,0.32185169441890304,-0.5516752455760451,0.42082820390803205,0.7966406696118251
6911,ENSMUSG00000031901,0.28986521784985,0.425792004973935,-0.5992515891411729,0.4621232458292,0.8891168069910229
6912,ENSMUSG00000031902,3.83407980812486,5.615677253713299e-71,2.7221644241366696,4.6878715592406905e-15,1.1119153839881903
6913,ENSMUSG00000031903,0.246427735702443,0.42156097543598,-0.884131001898668,0.00046558121328713,1.130558737601111
6914,ENSMUSG00000031904,4.41713785918472,6.129554638977799e-51,1.74731483747085,1.8455400081167802e-05,2.66982302171387
6915,ENSMUSG00000031906,1.94663316850782,0.000248485204020045,0.11957307987836,0.888835561107555,1.82706008862946
6916,ENSMUSG00000031907,0.37656857003387195,0.150973588251493,-0.7769666527085319,0.0139545311228797,1.1535352227424038
6917,ENSMUSG00000031910,1.22496639218479,8.128235070111659e-07,-0.230109810296543,0.6065957255160339,1.455076202481333
6918,ENSMUSG00000031913,0.49272716975894504,0.0267445181814582,-0.461193831259861,0.0777637671411163,0.9539210010188061
6919,ENSMUSG00000031916,0.289567035084292,0.23208589249802697,-1.05026308181726,0.0184740661742503,1.339830116901552
6920,ENSMUSG00000031917,-0.124297661250767,0.693854263531303,-1.05686327612648,0.00396217724419212,0.932565614875713
6921,ENSMUSG00000031918,-0.375180633893266,0.07397829745397799,-1.16161610891902,1.24497038583497e-07,0.7864354750257541
6922,ENSMUSG00000031921,0.0603240371452907,0.8164385989750519,-0.7916673388791609,0.0018395864095415802,0.8519913760244515
6923,ENSMUSG00000031922,0.96752778183914,2.8819406684662603e-05,-0.7947051719259208,0.00915133080302852,1.7622329537650607
6924,ENSMUSG00000031924,0.763112436129068,0.000347578906241395,-0.4074140278662871,0.21908445577700197,1.1705264639953552
6925,ENSMUSG00000031925,6.9316084282340995,4.999797966313469e-66,2.69882441217614,0.0005252655754302611,4.232784016057959
6926,ENSMUSG00000031927,-1.12878071867875,0.6988266722197801,1.00895170048852,0.47705168447289603,-2.13773241916727
6927,ENSMUSG00000031928,1.03512030429416,1.0671653804423301e-07,-0.59170638913276,0.0431271904790339,1.6268266934269198
6928,ENSMUSG00000031930,0.9192378802191641,1.86653309932368e-05,-0.37695811748145497,0.11321419721709,1.296195997700619
6929,ENSMUSG00000031931,0.0718482737591435,0.7765280769775319,-0.33678390371450895,0.42252713887989296,0.40863217747365244
6930,ENSMUSG00000031932,5.63459700352139,7.540319433038741e-14,1.22064832952262,0.210301712257923,4.413948673998769
6931,ENSMUSG00000031933,-0.437481577301649,0.0586668190323014,-0.855018047174854,0.0105958672615345,0.417536469873205
6932,ENSMUSG00000031934,1.5085154150122901,4.7786811143975404e-08,-0.103064390580259,0.8213034640931921,1.6115798055925492
6933,ENSMUSG00000031935,-0.264862492137317,0.29670582146724395,-1.3613622593685002,1.20431987782991e-06,1.0964997672311831
6934,ENSMUSG00000031936,-0.364675321923621,0.463506801442668,-0.539631762978715,0.592068612990589,0.17495644105509395
6935,ENSMUSG00000031938,-4.9626785247429e-05,0.999883296985337,-0.655103579592466,0.0307169788360962,0.6550539528072186
6936,ENSMUSG00000031939,1.21142332006495,3.00527872974897e-07,1.0630809161230401,2.49378719150335e-07,0.1483424039419099
6937,ENSMUSG00000031948,0.0334756433675562,0.8875172281942428,-0.6064637005823149,0.0355123134053441,0.6399393439498711
6938,ENSMUSG00000031949,1.33482539711444,3.05154050204858e-08,-0.29485459286111104,0.5898006849774821,1.629679989975551
6939,ENSMUSG00000031950,0.431785527385162,0.0743298286179836,-0.0914615411169341,0.843476581801793,0.5232470685020961
6940,ENSMUSG00000031951,0.5049340758594529,0.0384093874047953,-0.414434497575356,0.102068522669164,0.9193685734348089
6941,ENSMUSG00000031952,-2.98262139734242,3.41839982152002e-07,-3.0935764179893304,0.0027532186374476303,0.11095502064691054
6942,ENSMUSG00000031953,1.71471595590895,1.02944922562348e-12,0.166365300581347,0.742585108611753,1.548350655327603
6943,ENSMUSG00000031954,-0.17823508514861,0.33945541845722993,-0.582117378329407,0.012162399608453,0.40388229318079705
6944,ENSMUSG00000031955,1.1952928716943,4.07140639929449e-07,-0.358963381354682,0.314762851134523,1.554256253048982
6945,ENSMUSG00000031958,-0.38187595535283403,0.21139162835675798,-1.1303839161653,0.016052339846788,0.748507960812466
6946,ENSMUSG00000031959,3.5387548081882,1.0564315677066399e-45,1.30083705271483,0.009060516533895991,2.2379177554733696
6947,ENSMUSG00000031960,0.9434700061801422,3.60345198881688e-06,-0.191382699395333,0.63941940132523,1.1348527055754751
6948,ENSMUSG00000031962,-2.2435349373231404,1.58423488424627e-07,-1.38331183386341,0.26536798814150303,-0.8602231034597303
6949,ENSMUSG00000031963,3.2621329900617004,1.34735814679738e-15,1.57406468147338,0.0118997278523622,1.6880683085883204
6950,ENSMUSG00000031965,1.26652063607598,0.178329840087599,-2.5938176913919198,0.20187658182904,3.8603383274678995
6951,ENSMUSG00000031966,0.373227001514728,0.5730001975361251,-0.00572707549466565,0.9977885827493399,0.37895407700939365
6952,ENSMUSG00000031967,0.7207155341779681,0.0677543405728138,-0.775302127870624,0.17393707165582697,1.496017662048592
6953,ENSMUSG00000031969,7.01695494058885,1.1161727593160101e-09,3.06459283680218,0.0813163773181703,3.9523621037866694
6954,ENSMUSG00000031970,0.763416724728518,0.000920792529478423,-0.651863192452268,0.0308338884025133,1.415279917180786
6955,ENSMUSG00000031971,2.65572599341809,3.3574246211900003e-34,1.32241672225309,0.00294777515869145,1.3333092711649999
6956,ENSMUSG00000031974,2.46602539481414,9.54616233637986e-11,0.10633083498809401,0.8808880668533281,2.359694559826046
6957,ENSMUSG00000031976,2.2861008386647,2.9293871519287997e-12,0.0298565012566483,0.958731545124014,2.256244337408052
6958,ENSMUSG00000031979,3.73809937253127,2.1563629698897597e-14,0.20382259860933102,0.845188168442077,3.5342767739219387
6959,ENSMUSG00000031980,-1.4690480831095,0.230220502598796,-0.74144226169365,0.483791995205914,-0.7276058214158501
6960,ENSMUSG00000031981,1.17984518627218,0.22554349799869197,0.497049410009254,,0.682795776262926
6961,ENSMUSG00000031982,1.53991677226527,0.000161237775985647,-0.7509446297443441,0.22692014262001198,2.290861402009614
6962,ENSMUSG00000031983,1.25586633171319,1.52386419972582e-05,0.22169348733722302,0.6452299178131059,1.034172844375967
6963,ENSMUSG00000031984,1.21453529650371,3.05266683382116e-06,-0.324162400215213,0.388323277128678,1.538697696718923
6964,ENSMUSG00000031985,0.0358002728124101,0.9095084352339301,-0.531835909568295,0.0205089546203589,0.567636182380705
6965,ENSMUSG00000031986,-0.24830118328735798,0.30139044088595196,-1.5728837151498798,2.3190706565950098e-08,1.3245825318625217
6966,ENSMUSG00000031987,0.0875923245710778,0.792626004421777,-0.644052517926353,0.0069614088960092205,0.7316448424974308
6967,ENSMUSG00000031988,1.99619993902701,4.77826280477247e-08,0.157406628209569,0.899025320698501,1.838793310817441
